PXD000605	2014-09-16
PXD000333	2014-09-16
PXD001006	2014-09-16
PXD001000	2014-09-16
PXD000966	2014-09-16
PXD001310	2014-09-16
PXD000279	2014-09-17
PXD001253	2014-09-18
PXD001063	2014-09-22
PXD000892	2014-09-22
PXD001129	2014-09-23
PXD001328	2014-09-23
PXD001327	2014-09-23
PXD001326	2014-09-23
PXD001325	2014-09-23
PXD001324	2014-09-23
PXD001323	2014-09-23
PXD001311	2014-09-23
PXD001022	2014-09-23
PXD000763	2014-09-25
PXD000886	2014-09-25
PXD001175	2014-09-25
PXD000590	2014-09-25
PXD001266	2014-09-26
PXD000786	2014-09-29
PXD000705	2014-09-30
PXD001226	2014-09-30
PXD001216	2014-10-02
PXD000554	2014-10-03
PXD001076	2014-10-03
PXD001034	2014-10-06
PXD001055	2014-10-06
PXD001339	2014-10-09
PXD000767	2014-10-10
PXD000576	2014-10-13
PXD001084	2014-10-13
PXD000877	2014-10-13
PXD000961	2014-10-13
PXD000452	2014-10-14
PXD000078	2014-10-15
PXD001281	2014-10-15
PXD001094	2014-10-15
PXD001033	2014-10-15
PXD001398	2014-10-17
PXD001373	2014-10-17
PXD001252	2014-10-20
PXD001200	2014-10-20
PXD001390	2014-10-20
PXD001042	2014-10-20
PXD000867	2014-10-20
PXD001342	2014-10-21
PXD001403	2014-10-23
PXD001402	2014-10-23
PXD001404	2014-10-23
PXD000499	2014-10-23
PXD000788	2014-10-23
PXD000473	2014-10-24
PXD000906	2014-10-24
PXD001062	2014-10-24
PXD001162	2014-10-24
PXD001260	2014-10-28
PXD001108	2014-10-29
PXD001387	2014-10-30
PXD001217	2014-10-30
PXD001257	2014-10-31
PXD001305	2014-10-31
PXD000964	2014-10-31
PXD001423	2014-11-04
PXD001422	2014-11-04
PXD001421	2014-11-04
PXD001420	2014-11-04
PXD001419	2014-11-04
PXD001418	2014-11-04
PXD001417	2014-11-04
PXD001416	2014-11-04
PXD001415	2014-11-04
PXD000971	2014-11-04
PXD001267	2014-11-04
PXD001165	2014-11-05
PXD001074	2014-11-06
PXD001090	2014-11-10
PXD001089	2014-11-10
PXD001203	2014-11-10
PXD001045	2014-11-11
PXD000922	2014-11-12
PXD001243	2014-11-12
PXD000898	2014-11-13
PXD001375	2014-11-17
PXD001430	2014-11-17
PXD000715	2014-11-18
PXD000837	2014-11-18
PXD001354	2014-11-18
PXD001125	2014-11-18
PXD001414	2014-11-18
PXD000627	2014-11-18
PXD001283	2014-11-19
PXD001301	2014-11-19
PXD001386	2014-11-20
PXD001091	2014-11-20
PXD001031	2014-11-20
PXD000413	2014-11-20
PXD001159	2014-11-20
PXD001528	2014-11-26
PXD001152	2014-11-27
PXD001242	2014-11-27
PXD001456	2014-11-27
PXD001397	2014-11-27
PXD000382	2014-11-27
PXD001270	2014-12-01
PXD001075	2014-12-02
PXD000543	2014-12-02
PXD000834	2014-12-02
PXD001381	2014-12-02
PXD000402	2014-12-04
PXD001205	2014-12-04
PXD000853	2014-12-04
PXD001259	2014-12-04
PXD000986	2014-12-04
PXD001284	2014-12-08
PXD001278	2014-12-08
PXD001350	2014-12-08
PXD000716	2014-12-09
PXD001577	2014-12-12
PXD000814	2014-12-12
PXD001111	2014-12-12
PXD000899	2014-12-12
PXD001110	2014-12-12
PXD000959	2014-12-15
PXD001352	2014-12-15
PXD000997	2014-12-16
PXD001616	2014-12-16
PXD001303	2014-12-16
PXD001379	2014-12-16
PXD001378	2014-12-16
PXD001122	2014-12-16
PXD001121	2014-12-16
PXD001114	2014-12-16
PXD001113	2014-12-16
PXD000114	2014-12-16
PXD000549	2014-12-19
PXD001445	2014-12-19
PXD000497	2014-12-19
PXD001461	2014-12-19
PXD001198	2014-12-19
PXD001406	2014-12-19
PXD001447	2015-01-05
PXD000782	2015-01-05
PXD000991	2015-01-05
PXD001064	2015-01-05
PXD001224	2015-01-06
PXD001088	2015-01-06
PXD000175	2015-01-06
PXD001529	2015-01-06
PXD001184	2015-01-07
PXD001410	2015-01-07
PXD001296	2015-01-07
PXD001647	2015-01-08
PXD001657	2015-01-08
PXD001394	2015-01-09
PXD000033	2015-01-09
PXD001210	2015-01-09
PXD001492	2015-01-12
PXD000523	2015-01-12
PXD000394	2015-01-12
PXD001068	2015-01-13
PXD001005	2015-01-16
PXD001246	2015-01-16
PXD001587	2015-01-21
PXD001010	2015-01-22
PXD001455	2015-01-23
PXD001212	2015-01-23
PXD001082	2015-01-23
PXD000155	2015-01-26
PXD001343	2015-01-26
PXD001453	2015-01-26
PXD000979	2015-01-26
PXD000960	2015-01-26
PXD001126	2015-01-26
PXD001370	2015-01-27
PXD001186	2015-01-28
PXD001656	2015-01-28
PXD001059	2015-01-28
PXD001153	2015-01-28
PXD001180	2015-01-28
PXD001555	2015-01-28
PXD001584	2015-01-28
PXD001194	2015-01-28
PXD000984	2015-01-29
PXD000737	2015-01-29
PXD000994	2015-01-30
PXD001101	2015-01-30
PXD001117	2015-01-30
PXD001183	2015-01-30
PXD001493	2015-01-30
PXD001524	2015-01-30
PXD001574	2015-01-30
PXD001677	2015-02-02
PXD001648	2015-02-03
PXD001207	2015-02-03
PXD000660	2015-02-03
PXD000672	2015-02-04
PXD001065	2015-02-04
PXD001641	2015-02-05
PXD001479	2015-02-09
PXD000298	2015-02-09
PXD000297	2015-02-09
PXD001434	2015-02-09
PXD001462	2015-02-09
PXD001401	2015-02-10
PXD001536	2015-02-10
PXD001293	2015-02-10
PXD001553	2015-02-10
PXD001467	2015-02-12
PXD001377	2015-02-16
PXD000876	2015-02-16
PXD000164	2015-02-17
PXD001527	2015-02-19
PXD001213	2015-02-20
PXD000808	2015-02-20
PXD001612	2015-02-23
PXD001644	2015-02-24
PXD001573	2015-02-25
PXD001361	2015-02-25
PXD001360	2015-02-25
PXD001357	2015-02-25
PXD001241	2015-02-25
PXD001362	2015-02-26
PXD001359	2015-02-26
PXD001272	2015-02-26
PXD001594	2015-02-27
PXD001681	2015-03-02
PXD001611	2015-03-03
PXD000719	2015-03-03
PXD000980	2015-03-03
PXD001349	2015-03-03
PXD001649	2015-03-09
PXD001202	2015-03-11
PXD000528	2015-03-11
PXD001736	2015-03-12
PXD001572	2015-03-12
PXD000887	2015-03-12
PXD000780	2015-03-12
PXD001351	2015-03-12
PXD001280	2015-03-16
PXD001330	2015-03-16
PXD001810	2015-03-16
PXD001910	2015-03-17
PXD000474	2015-03-17
PXD001807	2015-03-17
PXD001561	2015-03-17
PXD001131	2015-03-17
PXD001660	2015-03-18
PXD000776	2015-03-18
PXD001549	2015-03-19
PXD001602	2015-03-19
PXD001411	2015-03-19
PXD001096	2015-03-19
PXD001179	2015-03-24
PXD001286	2015-03-24
PXD001385	2015-03-25
PXD001844	2015-03-25
PXD001793	2015-03-25
PXD000724	2015-03-25
PXD001719	2015-03-26
PXD000734	2015-03-26
PXD000733	2015-03-26
PXD000731	2015-03-26
PXD000721	2015-03-26
PXD000720	2015-03-26
PXD000717	2015-03-26
PXD000955	2015-03-26
PRD000542	2015-03-26
PXD001823	2015-03-27
PXD001541	2015-03-27
PXD001980	2015-03-30
PXD000697	2015-03-30
PXD001876	2015-03-30
PXD001863	2015-03-30
PXD000728	2015-03-30
PXD001474	2015-03-30
PXD001526	2015-04-01
PXD001741	2015-04-01
PXD001857	2015-04-02
PXD001383	2015-04-06
PXD001609	2015-04-07
PXD001943	2015-04-07
PXD000288	2015-04-08
PXD001666	2015-04-10
PXD001848	2015-04-10
PXD001847	2015-04-10
PXD001929	2015-04-13
PXD001871	2015-04-13
PXD001469	2015-04-13
PXD001927	2015-04-14
PXD001464	2015-04-15
PXD001711	2015-04-15
PXD001550	2015-04-15
PXD001546	2015-04-15
PXD001081	2015-04-15
PXD001218	2015-04-17
PXD001725	2015-04-17
PXD001724	2015-04-17
PRD000846	2015-04-17
PXD001070	2015-04-17
PXD002037	2015-04-20
PXD001938	2015-04-20
PXD001858	2015-04-21
PXD000729	2015-04-21
PXD000791	2015-04-21
PXD002072	2015-04-21
PXD001908	2015-04-22
PXD001885	2015-04-22
PXD001884	2015-04-22
PXD001883	2015-04-22
PXD001882	2015-04-22
PXD001881	2015-04-22
PXD001880	2015-04-22
PXD001879	2015-04-22
PXD001878	2015-04-22
PXD001877	2015-04-22
PXD001306	2015-04-22
PXD002098	2015-04-23
PXD000029	2015-04-23
PXD001864	2015-04-23
PXD001124	2015-04-23
PXD001684	2015-04-23
PXD001333	2015-04-23
PXD000006	2015-04-25
PXD000621	2015-04-26
PXD001168	2015-04-26
PXD000951	2015-04-27
PXD000857	2015-04-27
PXD001245	2015-04-28
PXD001244	2015-04-28
PXD001196	2015-04-28
PXD001824	2015-04-28
PXD001623	2015-04-29
PXD001606	2015-04-30
PXD001221	2015-05-01
PXD001924	2015-05-05
PXD001478	2015-05-06
PXD001115	2015-05-06
PXD000691	2015-05-06
PXD001443	2015-05-06
PXD001274	2015-05-07
PXD000491	2015-05-07
PXD000490	2015-05-07
PXD001695	2015-05-07
PXD002117	2015-05-07
PXD000774	2015-05-07
PXD002148	2015-05-08
PXD001672	2015-05-08
PXD000793	2015-05-08
PXD000790	2015-05-08
PXD000792	2015-05-08
PXD000325	2015-05-11
PXD001852	2015-05-11
PXD001851	2015-05-11
PXD001532	2015-05-11
PXD001643	2015-05-11
PXD001364	2015-05-11
PXD001039	2015-05-12
PXD001993	2015-05-12
PXD000942	2015-05-13
PXD002161	2015-05-13
PXD001389	2015-05-13
PXD008762	2015-05-14
PXD000941	2015-05-14
PXD001353	2015-05-15
PXD001239	2015-05-15
PXD001223	2015-05-15
PXD001972	2015-05-19
PXD002210	2015-05-20
PXD001825	2015-05-20
PXD000996	2015-05-20
PXD001449	2015-05-20
PXD001608	2015-05-26
PXD001907	2015-05-26
PXD000754	2015-05-26
PXD001276	2015-05-26
PXD001271	2015-05-26
PXD002104	2015-05-26
PXD001567	2015-05-26
PXD001592	2015-05-26
PXD001428	2015-05-27
PXD001432	2015-05-27
PXD000977	2015-05-27
PXD000397	2015-05-28
PXD001437	2015-05-29
PXD001158	2015-06-01
PXD001440	2015-06-02
PXD001521	2015-06-02
PXD001171	2015-06-02
PXD001935	2015-06-02
PXD001523	2015-06-02
PXD001522	2015-06-02
PRD000577	2015-06-02
PXD002287	2015-06-02
PXD002277	2015-06-02
PXD001468	2015-06-03
PXD002000	2015-06-05
PXD002113	2015-06-08
PXD002142	2015-06-08
PXD001564	2015-06-09
PXD001450	2015-06-09
PXD002002	2015-06-10
PXD002209	2015-06-11
PXD002049	2015-06-12
PXD002048	2015-06-12
PXD002047	2015-06-12
PXD002046	2015-06-12
PXD002044	2015-06-12
PXD001901	2015-06-13
PXD002050	2015-06-13
PXD002045	2015-06-14
PXD002042	2015-06-14
PXD002043	2015-06-14
PXD002041	2015-06-14
PXD002319	2015-06-15
PXD001798	2015-06-15
PXD002180	2015-06-15
PXD002006	2015-06-16
PXD001685	2015-06-16
PXD002321	2015-06-17
PXD002320	2015-06-17
PXD001723	2015-06-17
PXD002377	2015-06-17
PXD002324	2015-06-18
PXD002323	2015-06-18
PXD002278	2015-06-18
PXD001334	2015-06-19
PXD002325	2015-06-19
PXD001335	2015-06-20
PXD002093	2015-06-20
PXD002092	2015-06-20
PXD002326	2015-06-22
PXD001338	2015-06-22
PXD001439	2015-06-22
PXD001050	2015-06-22
PXD002156	2015-06-22
PXD002065	2015-06-23
PXD001078	2015-06-23
PXD001909	2015-06-23
PXD002192	2015-06-23
PXD002228	2015-06-25
PXD001559	2015-06-25
PXD000619	2015-06-26
PXD002327	2015-06-29
PXD001426	2015-06-29
PXD001694	2015-06-29
PXD001668	2015-06-29
PXD001947	2015-06-29
PXD002212	2015-06-29
PXD002211	2015-06-29
PXD002190	2015-06-29
PXD002222	2015-06-29
PXD002082	2015-07-02
PXD002080	2015-07-02
PXD001655	2015-07-02
PXD001615	2015-07-02
PXD002217	2015-07-03
PXD001247	2015-07-03
PXD001787	2015-07-03
PXD002089	2015-07-03
PXD002088	2015-07-03
PXD002087	2015-07-03
PXD002085	2015-07-03
PXD002086	2015-07-06
PXD000736	2015-07-06
PXD002202	2015-07-06
PXD002084	2015-07-06
PXD002205	2015-07-07
PXD002204	2015-07-07
PXD002203	2015-07-07
PXD002201	2015-07-07
PXD002200	2015-07-07
PXD001890	2015-07-07
PXD002100	2015-07-07
PXD002199	2015-07-07
PXD002198	2015-07-07
PXD002197	2015-07-07
PXD002389	2015-07-08
PXD002383	2015-07-08
PXD000703	2015-07-08
PXD002482	2015-07-09
PXD001875	2015-07-10
PXD001331	2015-07-10
PXD001835	2015-07-13
PXD002081	2015-07-14
PXD001804	2015-07-14
PXD002255	2015-07-14
PXD001904	2015-07-14
PXD001872	2015-07-14
PXD002534	2015-07-15
PXD002403	2015-07-15
PXD002412	2015-07-15
PXD002235	2015-07-16
PXD001845	2015-07-16
PXD002367	2015-07-16
PXD002281	2015-07-16
PXD001285	2015-07-16
PRD000415	2015-07-17
PXD002071	2015-07-17
PXD001799	2015-07-17
PXD001788	2015-07-17
PXD002131	2015-07-17
PXD000564	2015-07-17
PXD001484	2015-07-17
PXD001665	2015-07-17
PXD001691	2015-07-17
PXD001827	2015-07-17
PXD001840	2015-07-17
PXD002400	2015-07-20
PXD000205	2015-07-20
PXD001607	2015-07-20
PXD001617	2015-07-20
PXD002244	2015-07-20
PXD002241	2015-07-20
PXD002371	2015-07-20
PXD001809	2015-07-20
PXD001454	2015-07-20
PXD001983	2015-07-21
PXD001765	2015-07-21
PXD002012	2015-07-21
PXD001979	2015-07-21
PXD002395	2015-07-21
PXD001291	2015-07-21
PXD001508	2015-07-21
PXD001436	2015-07-21
PXD001855	2015-07-21
PXD002322	2015-07-22
PXD001988	2015-07-22
PXD000771	2015-07-22
PXD000458	2015-07-22
PXD002290	2015-07-22
PXD002040	2015-07-22
PXD001976	2015-07-23
PXD001610	2015-07-23
PXD001219	2015-07-24
PXD000673	2015-07-24
PXD001490	2015-07-24
PXD001805	2015-07-24
PXD002183	2015-07-24
PXD001547	2015-07-27
PXD002224	2015-07-27
PXD001712	2015-07-27
PXD001265	2015-07-27
PXD001740	2015-07-27
PXD002070	2015-07-27
PXD001192	2015-07-27
PXD002539	2015-07-27
PXD002583	2015-07-28
PXD000599	2015-07-28
PXD002563	2015-07-28
PXD002083	2015-07-28
PXD001786	2015-07-29
PXD000968	2015-07-29
PXD001160	2015-07-30
PXD002549	2015-07-30
PXD001800	2015-07-30
PXD002572	2015-07-30
PXD002620	2015-07-31
PXD002523	2015-07-31
PXD000702	2015-07-31
PXD001495	2015-07-31
PXD002034	2015-08-03
PXD001520	2015-08-03
PXD001518	2015-08-03
PXD001519	2015-08-03
PXD002641	2015-08-03
PXD000632	2015-08-04
PXD001816	2015-08-04
PXD001729	2015-08-04
PXD002239	2015-08-04
PXD002582	2015-08-04
PXD001597	2015-08-04
PXD001933	2015-08-04
PXD002486	2015-08-04
PXD002388	2015-08-05
PXD002384	2015-08-05
PXD000416	2015-08-05
PXD001046	2015-08-05
PXD001817	2015-08-05
PXD001737	2015-08-06
PXD001998	2015-08-06
PXD000700	2015-08-07
PXD001539	2015-08-07
PXD002581	2015-08-10
PXD002580	2015-08-10
PXD002579	2015-08-10
PXD002126	2015-08-10
PXD001471	2015-08-10
PXD002544	2015-08-10
PXD000933	2015-08-10
PXD002137	2015-08-10
PXD001836	2015-08-11
PXD001626	2015-08-11
PXD000975	2015-08-11
PXD002107	2015-08-12
PXD002420	2015-08-12
PXD002332	2015-08-12
PXD001132	2015-08-12
PXD001496	2015-08-17
PXD000805	2015-08-17
PXD002062	2015-08-17
PXD002167	2015-08-17
PXD002661	2015-08-17
PXD002058	2015-08-17
PXD000863	2015-08-18
PXD000747	2015-08-18
PXD002337	2015-08-18
PXD002264	2015-08-18
PXD002163	2015-08-18
PXD000212	2015-08-19
PXD001792	2015-08-19
PXD001060	2015-08-19
PXD000304	2015-08-19
PXD001726	2015-08-20
PXD001727	2015-08-20
PXD001017	2015-08-21
PXD001016	2015-08-21
PXD001015	2015-08-21
PXD001014	2015-08-21
PXD001013	2015-08-21
PXD001012	2015-08-21
PXD002770	2015-08-21
PXD000525	2015-08-21
PXD002166	2015-08-21
PXD000485	2015-08-21
PXD000484	2015-08-21
PXD002140	2015-08-24
PXD001937	2015-08-24
PXD002404	2015-08-24
PXD002662	2015-08-24
PXD001374	2015-08-24
PXD002221	2015-08-24
PXD000329	2015-08-24
PXD002595	2015-08-25
PXD002592	2015-08-25
PXD002153	2015-08-26
PXD001960	2015-08-26
PXD001506	2015-08-26
PXD001590	2015-08-26
PXD001500	2015-08-26
PXD002559	2015-08-27
PXD001977	2015-08-28
PXD002115	2015-08-31
PXD002483	2015-08-31
PXD002005	2015-08-31
PXD000794	2015-09-01
PXD002772	2015-09-01
PXD002496	2015-09-02
PXD002099	2015-09-03
PXD002076	2015-09-03
PXD002596	2015-09-03
PXD002263	2015-09-07
PXD002262	2015-09-07
PXD002261	2015-09-07
PXD002260	2015-09-07
PXD002259	2015-09-07
PXD002258	2015-09-07
PXD002257	2015-09-07
PXD002256	2015-09-07
PXD002578	2015-09-07
PXD002440	2015-09-07
PRD000566	2015-09-07
PXD002157	2015-09-08
PXD002096	2015-09-08
PXD002052	2015-09-08
PXD001984	2015-09-09
PXD002075	2015-09-09
PXD002396	2015-09-09
PXD002170	2015-09-09
PXD002130	2015-09-09
PXD002331	2015-09-09
PXD002484	2015-09-09
PXD001830	2015-09-10
PXD002150	2015-09-10
PXD002299	2015-09-10
PXD002375	2015-09-10
PXD000772	2015-09-10
PRD000620	2015-09-11
PXD002880	2015-09-11
PXD000963	2015-09-13
PXD001951	2015-09-14
PXD001391	2015-09-14
PXD002556	2015-09-14
PXD001986	2015-09-15
PXD000885	2015-09-15
PXD002473	2015-09-15
PXD002652	2015-09-15
PXD002454	2015-09-15
PXD000055	2015-09-15
PXD002378	2015-09-15
PXD002409	2015-09-15
PXD002804	2015-09-16
PXD002127	2015-09-16
PXD002428	2015-09-17
PXD001297	2015-09-17
PXD002105	2015-09-21
PXD002311	2015-09-21
PXD002310	2015-09-21
PXD002309	2015-09-21
PXD002308	2015-09-21
PXD002365	2015-09-21
PXD002509	2015-09-21
PXD002676	2015-09-21
PXD002253	2015-09-21
PXD002605	2015-09-21
PXD002870	2015-09-22
PXD001298	2015-09-22
PXD001264	2015-09-22
PXD001263	2015-09-22
PXD001942	2015-09-22
PXD001764	2015-09-22
PXD002208	2015-09-22
PXD001692	2015-09-22
PXD000546	2015-09-23
PXD002956	2015-09-23
PXD001435	2015-09-25
PRD000313	2015-09-25
PRD000317	2015-09-25
PXD002442	2015-09-25
PXD002571	2015-09-28
PXD002265	2015-09-29
PRD000728	2015-09-29
PXD000570	2015-09-30
PXD002802	2015-09-30
PXD000636	2015-09-30
PXD002557	2015-09-30
PXD002867	2015-10-01
PXD001636	2015-10-01
PXD002900	2015-10-01
PXD002831	2015-10-01
PXD002036	2015-10-01
PXD002813	2015-10-01
PXD002856	2015-10-01
PXD002707	2015-10-02
PXD001566	2015-10-02
PXD002285	2015-10-02
PXD002053	2015-10-02
PXD002134	2015-10-02
PXD002798	2015-10-05
PXD002397	2015-10-05
PXD002181	2015-10-05
PXD002064	2015-10-05
PXD001646	2015-10-05
PXD001714	2015-10-05
PXD002220	2015-10-05
PXD002668	2015-10-05
PXD002467	2015-10-05
PXD001687	2015-10-06
PXD002786	2015-10-06
PXD002434	2015-10-06
PXD002982	2015-10-06
PXD001511	2015-10-06
PXD002840	2015-10-08
PXD003015	2015-10-09
PXD000914	2015-10-09
PXD003019	2015-10-09
PXD002649	2015-10-09
PXD003040	2015-10-12
PXD002028	2015-10-12
PXD000766	2015-10-12
PXD000498	2015-10-12
PXD001934	2015-10-12
PXD001514	2015-10-12
PXD002743	2015-10-13
PXD002928	2015-10-13
PXD002775	2015-10-13
PXD001066	2015-10-13
PXD002731	2015-10-13
PXD002656	2015-10-13
PXD002232	2015-10-14
PXD001870	2015-10-14
PXD002865	2015-10-14
PXD002124	2015-10-14
PXD002758	2015-10-14
PXD002793	2015-10-14
PXD002669	2015-10-14
PXD002570	2015-10-14
PXD002129	2015-10-14
PXD002159	2015-10-14
PXD002063	2015-10-14
PXD003045	2015-10-16
PXD002991	2015-10-16
PXD002658	2015-10-16
PXD002474	2015-10-19
PXD000018	2015-10-19
PXD000347	2015-10-20
PXD001982	2015-10-20
PXD002566	2015-10-20
PXD002349	2015-10-20
PXD001497	2015-10-21
PXD002476	2015-10-22
PXD002815	2015-10-23
PXD001834	2015-10-24
PXD002293	2015-10-26
PXD002226	2015-10-26
PXD001897	2015-10-26
PXD003010	2015-10-26
PXD002033	2015-10-27
PXD002914	2015-10-27
PXD002829	2015-10-28
PXD002138	2015-10-29
PXD001250	2015-10-29
PXD002972	2015-10-30
PXD003133	2015-11-02
PXD002525	2015-11-02
PXD001345	2015-11-03
PXD002179	2015-11-03
PXD002457	2015-11-03
PXD002593	2015-11-03
PXD002590	2015-11-04
PXD003134	2015-11-04
PXD001796	2015-11-04
PXD001538	2015-11-05
PXD002943	2015-11-05
PXD000299	2015-11-05
PXD002540	2015-11-05
PXD000701	2015-11-06
PXD002810	2015-11-06
PXD000696	2015-11-06
PXD002461	2015-11-06
PXD002873	2015-11-06
PXD002821	2015-11-06
PXD002622	2015-11-06
PXD002436	2015-11-09
PXD002934	2015-11-09
PXD002837	2015-11-09
PXD002073	2015-11-09
PXD002435	2015-11-09
PXD002998	2015-11-09
PXD002455	2015-11-10
PXD003119	2015-11-10
PXD003125	2015-11-10
PXD003150	2015-11-10
PXD003032	2015-11-10
PXD002941	2015-11-10
PXD002871	2015-11-10
PXD003055	2015-11-11
PXD000376	2015-11-12
PXD000918	2015-11-12
PXD001395	2015-11-13
PXD001926	2015-11-13
PXD001866	2015-11-16
PXD001865	2015-11-16
PXD001923	2015-11-16
PXD003013	2015-11-16
PXD001548	2015-11-16
PXD002445	2015-11-17
PXD002416	2015-11-17
PXD002415	2015-11-17
PXD002414	2015-11-17
PXD002410	2015-11-17
PXD002650	2015-11-17
PXD002948	2015-11-17
PXD002987	2015-11-17
PXD001868	2015-11-17
PXD001867	2015-11-17
PXD002959	2015-11-18
PXD002236	2015-11-18
PXD001892	2015-11-19
PXD002999	2015-11-20
PXD002029	2015-11-23
PXD002121	2015-11-23
PXD003124	2015-11-23
PXD003127	2015-11-23
PXD002896	2015-11-23
PXD001571	2015-11-23
PXD002135	2015-11-24
PXD002849	2015-11-25
PXD002848	2015-11-25
PXD002125	2015-11-25
PXD002838	2015-11-25
PXD003200	2015-11-25
PXD003199	2015-11-25
PXD003239	2015-11-27
PXD002370	2015-11-27
PXD001905	2015-11-30
PXD002193	2015-11-30
PXD001133	2015-11-30
PXD002250	2015-11-30
PXD001738	2015-11-30
PXD002530	2015-11-30
PXD002498	2015-11-30
PXD002363	2015-12-01
PXD001819	2015-12-01
PXD002176	2015-12-01
PXD002007	2015-12-01
PXD003145	2015-12-01
PXD003258	2015-12-01
PXD002681	2015-12-01
PXD002688	2015-12-02
PXD002471	2015-12-02
PXD003053	2015-12-02
PXD002601	2015-12-02
PXD002588	2015-12-07
PXD002932	2015-12-07
PXD002931	2015-12-07
PXD002411	2015-12-07
PXD002944	2015-12-07
PXD002528	2015-12-07
PXD001795	2015-12-08
PXD002924	2015-12-08
PXD002637	2015-12-08
PXD001565	2015-12-09
PXD003024	2015-12-09
PXD003083	2015-12-09
PXD001119	2015-12-09
PXD002489	2015-12-10
PXD001999	2015-12-10
PXD003163	2015-12-10
PXD002644	2015-12-10
PXD002643	2015-12-10
PXD001833	2015-12-10
PXD003183	2015-12-11
PXD002694	2015-12-11
PXD003214	2015-12-11
PXD001452	2015-12-14
PXD001451	2015-12-14
PXD000760	2015-12-14
PXD000908	2015-12-14
PXD003123	2015-12-14
PXD001488	2015-12-14
PXD001489	2015-12-14
PXD003226	2015-12-16
PXD003311	2015-12-17
PXD002294	2015-12-17
PXD003156	2015-12-17
PXD002733	2015-12-17
PXD002844	2015-12-17
PXD002051	2015-12-17
PXD002611	2015-12-17
PXD002111	2015-12-21
PXD001662	2015-12-21
PXD002845	2015-12-21
PXD002025	2015-12-23
PXD002917	2015-12-23
PXD002106	2015-12-23
PXD003381	2015-12-23
PXD002850	2016-01-04
PXD000787	2016-01-04
PXD002234	2016-01-04
PXD002635	2016-01-04
PXD002899	2016-01-04
PXD002282	2016-01-04
PXD003254	2016-01-04
PXD001583	2016-01-04
PXD002977	2016-01-04
PXD003151	2016-01-04
PXD001369	2016-01-04
PXD001718	2016-01-04
PXD002855	2016-01-05
PXD002379	2016-01-05
PXD002441	2016-01-05
PXD002779	2016-01-05
PXD002452	2016-01-05
PXD003165	2016-01-05
PXD002857	2016-01-05
PXD001491	2016-01-05
PXD002767	2016-01-05
PXD002686	2016-01-05
PXD002619	2016-01-05
PXD002734	2016-01-06
PXD002405	2016-01-11
PXD002103	2016-01-11
PXD003054	2016-01-11
PXD003262	2016-01-11
PXD003317	2016-01-12
PXD002160	2016-01-12
PXD003001	2016-01-12
PXD001582	2016-01-12
PXD003180	2016-01-12
PXD002517	2016-01-12
PXD002961	2016-01-12
PXD002955	2016-01-12
PXD002354	2016-01-12
PXD000708	2016-01-13
PXD002565	2016-01-13
PXD003164	2016-01-13
PXD002614	2016-01-13
PXD002408	2016-01-13
PXD001279	2016-01-14
PXD002665	2016-01-15
PXD002727	2016-01-18
PXD002515	2016-01-18
PXD002521	2016-01-18
PXD002275	2016-01-18
PXD003238	2016-01-18
PXD003187	2016-01-19
PXD003135	2016-01-19
PXD002449	2016-01-20
PXD003182	2016-01-21
PXD001992	2016-01-21
PXD002292	2016-01-21
PXD003318	2016-01-22
PXD000659	2016-01-22
PXD002951	2016-01-25
PXD000895	2016-01-25
PXD000815	2016-01-25
PXD003434	2016-01-25
PXD003159	2016-01-25
PXD001874	2016-01-26
PXD002529	2016-01-26
PXD002735	2016-01-26
PXD002740	2016-01-26
PXD002739	2016-01-26
PXD003189	2016-01-26
PXD001974	2016-01-26
PXD003378	2016-01-26
PXD001164	2016-01-27
PXD001969	2016-01-27
PXD002030	2016-01-27
PXD003445	2016-01-27
PXD002537	2016-01-27
PXD003042	2016-01-27
PXD002771	2016-01-27
PXD003249	2016-01-27
PXD003502	2016-01-28
PXD002561	2016-01-28
PXD003438	2016-01-28
PXD002806	2016-01-28
PXD001898	2016-01-28
PXD002671	2016-01-28
PXD003029	2016-01-28
PXD003077	2016-02-01
PXD003076	2016-02-01
PXD002957	2016-02-01
PXD001429	2016-02-01
PXD002145	2016-02-01
PXD002763	2016-02-01
PXD003267	2016-02-01
PXD003095	2016-02-02
PXD002720	2016-02-02
PXD003478	2016-02-03
PXD001487	2016-02-03
PXD003471	2016-02-03
PXD001476	2016-02-03
PXD002963	2016-02-03
PXD003319	2016-02-04
PXD003071	2016-02-04
PXD003171	2016-02-04
PXD003170	2016-02-04
PXD003169	2016-02-04
PXD003168	2016-02-04
PXD003167	2016-02-04
PXD003152	2016-02-04
PXD002194	2016-02-04
PXD002811	2016-02-04
PXD002494	2016-02-04
PXD002123	2016-02-04
PXD003037	2016-02-05
PXD002295	2016-02-08
PXD002979	2016-02-08
PXD002425	2016-02-08
PXD002101	2016-02-08
PXD003155	2016-02-08
PXD002460	2016-02-08
PXD003014	2016-02-08
PXD003387	2016-02-09
PXD002456	2016-02-09
PXD003352	2016-02-09
PXD002054	2016-02-09
PXD001856	2016-02-09
PXD001731	2016-02-09
PXD003573	2016-02-11
PXD003257	2016-02-11
PXD003465	2016-02-12
PXD003048	2016-02-12
PXD001558	2016-02-12
PXD002936	2016-02-15
PXD002372	2016-02-15
PXD002346	2016-02-15
PXD002312	2016-02-15
PXD002787	2016-02-15
